id,Danceability
17711,3.000000
17712,6.000000
17713,4.000000
17714,2.000000
17715,1.000000
17716,3.000000
17717,0.000000
17718,3.000000
17719,3.000000
17720,2.000000
17721,0.000000
17722,2.000000
17723,2.000000
17724,2.000000
17725,4.000000
17726,4.000000
17727,2.000000
17728,3.000000
17729,2.000000
17730,5.000000
17731,2.000000
17732,4.000000
17733,2.000000
17734,6.000000
17735,4.000000
17736,5.000000
17737,3.000000
17738,4.000000
17739,3.000000
17740,3.000000
17741,2.000000
17742,6.000000
17743,8.000000
17744,4.000000
17745,6.000000
17746,3.000000
17747,5.000000
17748,3.000000
17749,3.000000
17750,5.000000
17751,2.000000
17752,5.000000
17753,5.000000
17754,4.000000
17755,5.000000
17756,6.000000
17757,4.000000
17758,7.000000
17759,2.000000
17760,1.000000
17761,2.000000
17762,2.000000
17763,5.000000
17764,2.000000
17765,6.000000
17766,4.000000
17767,6.000000
17768,6.000000
17769,4.000000
17770,3.000000
17771,7.000000
17772,6.000000
17773,6.000000
17774,5.000000
17775,5.000000
17776,6.000000
17777,4.000000
17778,5.000000
17779,7.000000
17780,5.000000
17781,5.000000
17782,4.000000
17783,7.000000
17784,5.000000
17785,2.000000
17786,5.000000
17787,2.000000
17788,3.000000
17789,5.000000
17790,2.000000
17791,3.000000
17792,5.000000
17793,5.000000
17794,2.000000
17795,8.000000
17796,7.000000
17797,7.000000
17798,8.000000
17799,5.000000
17800,6.000000
17801,3.000000
17802,7.000000
17803,6.000000
17804,8.000000
17805,5.000000
17806,5.000000
17807,5.000000
17808,1.000000
17809,8.000000
17810,6.000000
17811,2.000000
17812,4.000000
17813,4.000000
17814,4.000000
17815,3.000000
17816,4.000000
17817,3.000000
17818,5.000000
17819,6.000000
17820,7.000000
17821,3.000000
17822,5.000000
17823,7.000000
17824,3.000000
17825,6.000000
17826,5.000000
17827,7.000000
17828,7.000000
17829,5.000000
17830,4.000000
17831,5.000000
17832,5.000000
17833,3.000000
17834,4.000000
17835,6.000000
17836,4.000000
17837,3.000000
17838,6.000000
17839,3.000000
17840,3.000000
17841,6.000000
17842,7.000000
17843,5.000000
17844,6.000000
17845,7.000000
17846,7.000000
17847,5.000000
17848,6.000000
17849,7.000000
17850,7.000000
17851,5.000000
17852,4.000000
17853,6.000000
17854,7.000000
17855,3.000000
17856,6.000000
17857,6.000000
17858,4.000000
17859,8.000000
17860,7.000000
17861,4.000000
17862,4.000000
17863,4.000000
17864,6.000000
17865,7.000000
17866,8.000000
17867,3.000000
17868,4.000000
17869,6.000000
17870,5.000000
17871,2.000000
17872,7.000000
17873,6.000000
17874,5.000000
17875,0.000000
17876,3.000000
17877,5.000000
17878,7.000000
17879,5.000000
17880,2.000000
17881,1.000000
17882,3.000000
17883,4.000000
17884,6.000000
17885,3.000000
17886,3.000000
17887,5.000000
17888,6.000000
17889,5.000000
17890,5.000000
17891,5.000000
17892,3.000000
17893,3.000000
17894,4.000000
17895,7.000000
17896,8.000000
17897,5.000000
17898,8.000000
17899,3.000000
17900,6.000000
17901,7.000000
17902,6.000000
17903,6.000000
17904,5.000000
17905,7.000000
17906,5.000000
17907,7.000000
17908,2.000000
17909,5.000000
17910,5.000000
17911,4.000000
17912,3.000000
17913,4.000000
17914,2.000000
17915,7.000000
17916,4.000000
17917,4.000000
17918,5.000000
17919,3.000000
17920,4.000000
17921,1.000000
17922,2.000000
17923,5.000000
17924,7.000000
17925,3.000000
17926,2.000000
17927,6.000000
17928,3.000000
17929,5.000000
17930,3.000000
17931,3.000000
17932,6.000000
17933,6.000000
17934,6.000000
17935,6.000000
17936,7.000000
17937,5.000000
17938,5.000000
17939,3.000000
17940,2.000000
17941,7.000000
17942,7.000000
17943,5.000000
17944,3.000000
17945,4.000000
17946,5.000000
17947,4.000000
17948,4.000000
17949,4.000000
17950,3.000000
17951,2.000000
17952,6.000000
17953,1.000000
17954,5.000000
17955,5.000000
17956,6.000000
17957,4.000000
17958,6.000000
17959,6.000000
17960,4.000000
17961,4.000000
17962,4.000000
17963,7.000000
17964,6.000000
17965,7.000000
17966,6.000000
17967,5.000000
17968,6.000000
17969,5.000000
17970,5.000000
17971,6.000000
17972,5.000000
17973,7.000000
17974,7.000000
17975,5.000000
17976,7.000000
17977,6.000000
17978,6.000000
17979,6.000000
17980,6.000000
17981,5.000000
17982,5.000000
17983,6.000000
17984,6.000000
17985,7.000000
17986,5.000000
17987,5.000000
17988,7.000000
17989,6.000000
17990,7.000000
17991,7.000000
17992,7.000000
17993,7.000000
17994,3.000000
17995,4.000000
17996,7.000000
17997,5.000000
17998,7.000000
17999,6.000000
18000,7.000000
18001,7.000000
18002,5.000000
18003,4.000000
18004,3.000000
18005,3.000000
18006,3.000000
18007,2.000000
18008,6.000000
18009,5.000000
18010,5.000000
18011,4.000000
18012,1.000000
18013,6.000000
18014,3.000000
18015,3.000000
18016,4.000000
18017,5.000000
18018,4.000000
18019,7.000000
18020,6.000000
18021,5.000000
18022,6.000000
18023,4.000000
18024,6.000000
18025,7.000000
18026,5.000000
18027,6.000000
18028,5.000000
18029,1.000000
18030,0.000000
18031,1.000000
18032,2.000000
18033,1.000000
18034,3.000000
18035,0.000000
18036,3.000000
18037,0.000000
18038,6.000000
18039,6.000000
18040,4.000000
18041,8.000000
18042,4.000000
18043,5.000000
18044,6.000000
18045,5.000000
18046,4.000000
18047,6.000000
18048,4.000000
18049,3.000000
18050,5.000000
18051,5.000000
18052,4.000000
18053,6.000000
18054,3.000000
18055,5.000000
18056,6.000000
18057,5.000000
18058,5.000000
18059,5.000000
18060,6.000000
18061,3.000000
18062,4.000000
18063,6.000000
18064,2.000000
18065,5.000000
18066,6.000000
18067,7.000000
18068,7.000000
18069,5.000000
18070,3.000000
18071,5.000000
18072,4.000000
18073,7.000000
18074,7.000000
18075,5.000000
18076,4.000000
18077,6.000000
18078,6.000000
18079,4.000000
18080,4.000000
18081,6.000000
18082,6.000000
18083,4.000000
18084,5.000000
18085,8.000000
18086,7.000000
18087,3.000000
18088,5.000000
18089,4.000000
18090,5.000000
18091,4.000000
18092,4.000000
18093,2.000000
18094,5.000000
18095,5.000000
18096,3.000000
18097,4.000000
18098,4.000000
18099,4.000000
18100,3.000000
18101,4.000000
18102,5.000000
18103,5.000000
18104,7.000000
18105,5.000000
18106,5.000000
18107,4.000000
18108,1.000000
18109,5.000000
18110,5.000000
18111,3.000000
18112,5.000000
18113,7.000000
18114,5.000000
18115,2.000000
18116,5.000000
18117,5.000000
18118,5.000000
18119,5.000000
18120,5.000000
18121,5.000000
18122,5.000000
18123,2.000000
18124,7.000000
18125,5.000000
18126,1.000000
18127,5.000000
18128,7.000000
18129,3.000000
18130,5.000000
18131,3.000000
18132,4.000000
18133,2.000000
18134,2.000000
18135,4.000000
18136,3.000000
18137,5.000000
18138,7.000000
18139,6.000000
18140,2.000000
18141,5.000000
18142,2.000000
18143,4.000000
18144,4.000000
18145,6.000000
18146,4.000000
18147,3.000000
18148,2.000000
18149,5.000000
18150,6.000000
18151,6.000000
18152,7.000000
18153,6.000000
18154,4.000000
18155,5.000000
18156,4.000000
18157,8.000000
18158,2.000000
18159,5.000000
18160,6.000000
18161,6.000000
18162,6.000000
18163,5.000000
18164,4.000000
18165,7.000000
18166,3.000000
18167,5.000000
18168,3.000000
18169,6.000000
18170,6.000000
18171,6.000000
18172,6.000000
18173,5.000000
18174,7.000000
18175,7.000000
18176,5.000000
18177,4.000000
18178,4.000000
18179,6.000000
18180,7.000000
18181,5.000000
18182,7.000000
18183,4.000000
18184,6.000000
18185,6.000000
18186,4.000000
18187,4.000000
18188,5.000000
18189,1.000000
18190,3.000000
18191,4.000000
18192,6.000000
18193,2.000000
18194,2.000000
18195,5.000000
18196,4.000000
18197,4.000000
18198,1.000000
18199,3.000000
18200,3.000000
18201,0.000000
18202,1.000000
18203,0.000000
18204,0.000000
18205,1.000000
18206,4.000000
18207,2.000000
18208,4.000000
18209,2.000000
18210,6.000000
18211,7.000000
18212,7.000000
18213,6.000000
18214,7.000000
18215,5.000000
18216,5.000000
18217,6.000000
18218,6.000000
18219,6.000000
18220,5.000000
18221,4.000000
18222,6.000000
18223,6.000000
18224,7.000000
18225,4.000000
18226,5.000000
18227,5.000000
18228,7.000000
18229,8.000000
18230,5.000000
18231,4.000000
18232,5.000000
18233,5.000000
18234,6.000000
18235,5.000000
18236,5.000000
18237,4.000000
18238,4.000000
18239,6.000000
18240,6.000000
18241,6.000000
18242,4.000000
18243,6.000000
18244,5.000000
18245,7.000000
18246,7.000000
18247,4.000000
18248,6.000000
18249,3.000000
18250,6.000000
18251,4.000000
18252,7.000000
18253,6.000000
18254,3.000000
18255,5.000000
18256,4.000000
18257,4.000000
18258,2.000000
18259,5.000000
18260,4.000000
18261,4.000000
18262,3.000000
18263,3.000000
18264,1.000000
18265,4.000000
18266,2.000000
18267,2.000000
18268,3.000000
18269,6.000000
18270,5.000000
18271,6.000000
18272,4.000000
18273,4.000000
18274,6.000000
18275,4.000000
18276,3.000000
18277,4.000000
18278,3.000000
18279,5.000000
18280,7.000000
18281,5.000000
18282,5.000000
18283,7.000000
18284,2.000000
18285,5.000000
18286,3.000000
18287,6.000000
18288,3.000000
18289,5.000000
18290,5.000000
18291,8.000000
18292,7.000000
18293,6.000000
18294,4.000000
18295,4.000000
18296,3.000000
18297,6.000000
18298,3.000000
18299,3.000000
18300,5.000000
18301,2.000000
18302,6.000000
18303,3.000000
18304,5.000000
18305,4.000000
18306,5.000000
18307,1.000000
18308,6.000000
18309,5.000000
18310,7.000000
18311,6.000000
18312,5.000000
18313,4.000000
18314,4.000000
18315,4.000000
18316,6.000000
18317,5.000000
18318,0.000000
18319,2.000000
18320,1.000000
18321,2.000000
18322,2.000000
18323,5.000000
18324,1.000000
18325,6.000000
18326,6.000000
18327,7.000000
18328,3.000000
18329,7.000000
18330,3.000000
18331,4.000000
18332,5.000000
18333,3.000000
18334,3.000000
18335,5.000000
18336,3.000000
18337,3.000000
18338,2.000000
18339,3.000000
18340,2.000000
18341,5.000000
18342,4.000000
18343,4.000000
18344,5.000000
18345,3.000000
18346,3.000000
18347,4.000000
18348,2.000000
18349,3.000000
18350,4.000000
18351,6.000000
18352,6.000000
18353,7.000000
18354,5.000000
18355,4.000000
18356,4.000000
18357,4.000000
18358,8.000000
18359,5.000000
18360,6.000000
18361,1.000000
18362,4.000000
18363,5.000000
18364,7.000000
18365,2.000000
18366,6.000000
18367,4.000000
18368,5.000000
18369,4.000000
18370,5.000000
18371,6.000000
18372,1.000000
18373,6.000000
18374,8.000000
18375,7.000000
18376,6.000000
18377,4.000000
18378,5.000000
18379,6.000000
18380,5.000000
18381,7.000000
18382,7.000000
18383,7.000000
18384,5.000000
18385,7.000000
18386,8.000000
18387,8.000000
18388,6.000000
18389,6.000000
18390,7.000000
18391,0.000000
18392,1.000000
18393,2.000000
18394,4.000000
18395,0.000000
18396,2.000000
18397,0.000000
18398,0.000000
18399,4.000000
18400,6.000000
18401,3.000000
18402,1.000000
18403,6.000000
18404,2.000000
18405,3.000000
18406,3.000000
18407,3.000000
18408,6.000000
18409,6.000000
18410,8.000000
18411,2.000000
18412,4.000000
18413,5.000000
18414,5.000000
18415,3.000000
18416,7.000000
18417,5.000000
18418,1.000000
18419,1.000000
18420,0.000000
18421,0.000000
18422,1.000000
18423,3.000000
18424,0.000000
18425,0.000000
18426,0.000000
18427,2.000000
18428,1.000000
18429,4.000000
18430,5.000000
18431,3.000000
18432,3.000000
18433,4.000000
18434,3.000000
18435,3.000000
18436,2.000000
18437,3.000000
18438,3.000000
18439,2.000000
18440,1.000000
18441,5.000000
18442,4.000000
18443,6.000000
18444,2.000000
18445,1.000000
18446,7.000000
18447,5.000000
18448,7.000000
18449,6.000000
18450,5.000000
18451,3.000000
18452,5.000000
18453,5.000000
18454,5.000000
18455,4.000000
18456,5.000000
18457,4.000000
18458,6.000000
18459,3.000000
18460,4.000000
18461,5.000000
18462,5.000000
18463,4.000000
18464,7.000000
18465,4.000000
18466,3.000000
18467,3.000000
18468,4.000000
18469,4.000000
18470,4.000000
18471,3.000000
18472,4.000000
18473,5.000000
18474,4.000000
18475,2.000000
18476,1.000000
18477,4.000000
18478,5.000000
18479,3.000000
18480,6.000000
18481,5.000000
18482,3.000000
18483,5.000000
18484,6.000000
18485,7.000000
18486,3.000000
18487,2.000000
18488,2.000000
18489,5.000000
18490,5.000000
18491,5.000000
18492,5.000000
18493,1.000000
18494,6.000000
18495,5.000000
18496,5.000000
18497,3.000000
18498,4.000000
18499,5.000000
18500,2.000000
18501,4.000000
18502,3.000000
18503,5.000000
18504,4.000000
18505,6.000000
18506,6.000000
18507,3.000000
18508,7.000000
18509,7.000000
18510,6.000000
18511,5.000000
18512,6.000000
18513,6.000000
18514,5.000000
18515,3.000000
18516,4.000000
18517,5.000000
18518,4.000000
18519,4.000000
18520,6.000000
18521,5.000000
18522,1.000000
18523,6.000000
18524,3.000000
18525,2.000000
18526,3.000000
18527,4.000000
18528,4.000000
18529,5.000000
18530,5.000000
18531,3.000000
18532,7.000000
18533,4.000000
18534,5.000000
18535,4.000000
18536,4.000000
18537,3.000000
18538,8.000000
18539,5.000000
18540,2.000000
18541,3.000000
18542,3.000000
18543,5.000000
18544,5.000000
18545,3.000000
18546,5.000000
18547,5.000000
18548,4.000000
18549,4.000000
18550,3.000000
18551,2.000000
18552,3.000000
18553,3.000000
18554,2.000000
18555,3.000000
18556,3.000000
18557,1.000000
18558,4.000000
18559,3.000000
18560,5.000000
18561,2.000000
18562,6.000000
18563,4.000000
18564,5.000000
18565,3.000000
18566,7.000000
18567,6.000000
18568,5.000000
18569,4.000000
18570,8.000000
18571,6.000000
18572,5.000000
18573,5.000000
18574,4.000000
18575,6.000000
18576,2.000000
18577,3.000000
18578,3.000000
18579,5.000000
18580,7.000000
18581,3.000000
18582,2.000000
18583,4.000000
18584,3.000000
18585,5.000000
18586,2.000000
18587,5.000000
18588,5.000000
18589,3.000000
18590,2.000000
18591,5.000000
18592,1.000000
18593,4.000000
18594,1.000000
18595,3.000000
18596,1.000000
18597,2.000000
18598,4.000000
18599,1.000000
18600,2.000000
18601,4.000000
18602,5.000000
18603,3.000000
18604,7.000000
18605,7.000000
18606,5.000000
18607,6.000000
18608,7.000000
18609,3.000000
18610,6.000000
18611,3.000000
18612,5.000000
18613,3.000000
18614,6.000000
18615,3.000000
18616,2.000000
18617,4.000000
18618,3.000000
18619,4.000000
18620,2.000000
18621,4.000000
18622,2.000000
18623,4.000000
18624,2.000000
18625,4.000000
18626,2.000000
18627,4.000000
18628,3.000000
18629,2.000000
18630,4.000000
18631,3.000000
18632,2.000000
18633,3.000000
18634,6.000000
18635,6.000000
18636,5.000000
18637,2.000000
18638,3.000000
18639,4.000000
18640,3.000000
18641,3.000000
18642,3.000000
18643,3.000000
18644,6.000000
18645,3.000000
18646,4.000000
18647,3.000000
18648,1.000000
18649,1.000000
18650,3.000000
18651,2.000000
18652,3.000000
18653,3.000000
18654,6.000000
18655,6.000000
18656,7.000000
18657,4.000000
18658,6.000000
18659,6.000000
18660,6.000000
18661,6.000000
18662,5.000000
18663,6.000000
18664,5.000000
18665,4.000000
18666,4.000000
18667,3.000000
18668,6.000000
18669,3.000000
18670,3.000000
18671,3.000000
18672,1.000000
18673,5.000000
18674,4.000000
18675,4.000000
18676,2.000000
18677,3.000000
18678,4.000000
18679,3.000000
18680,4.000000
18681,3.000000
18682,2.000000
18683,4.000000
18684,6.000000
18685,3.000000
18686,5.000000
18687,4.000000
18688,2.000000
18689,2.000000
18690,5.000000
18691,5.000000
18692,4.000000
18693,2.000000
18694,6.000000
18695,5.000000
18696,2.000000
18697,3.000000
18698,2.000000
18699,3.000000
18700,5.000000
18701,5.000000
18702,5.000000
18703,5.000000
18704,6.000000
18705,5.000000
18706,4.000000
18707,2.000000
18708,7.000000
18709,2.000000
18710,6.000000
18711,5.000000
18712,4.000000
18713,3.000000
18714,5.000000
18715,6.000000
18716,4.000000
18717,5.000000
18718,6.000000
18719,5.000000
18720,1.000000
18721,4.000000
18722,3.000000
18723,4.000000
18724,6.000000
18725,6.000000
18726,8.000000
18727,5.000000
18728,7.000000
18729,7.000000
18730,7.000000
18731,5.000000
18732,5.000000
18733,7.000000
18734,4.000000
18735,2.000000
18736,4.000000
18737,5.000000
18738,4.000000
18739,5.000000
18740,6.000000
18741,3.000000
18742,5.000000
18743,3.000000
18744,5.000000
18745,2.000000
18746,3.000000
18747,3.000000
18748,6.000000
18749,5.000000
18750,3.000000
18751,5.000000
18752,0.000000
18753,3.000000
18754,1.000000
18755,3.000000
18756,1.000000
18757,4.000000
18758,0.000000
18759,4.000000
18760,6.000000
18761,5.000000
18762,7.000000
18763,3.000000
18764,5.000000
18765,3.000000
18766,4.000000
18767,6.000000
18768,5.000000
18769,4.000000
18770,6.000000
18771,6.000000
18772,6.000000
18773,6.000000
18774,3.000000
18775,3.000000
18776,1.000000
18777,6.000000
18778,6.000000
18779,7.000000
18780,7.000000
18781,6.000000
18782,5.000000
18783,6.000000
18784,1.000000
18785,4.000000
18786,6.000000
18787,6.000000
18788,7.000000
18789,7.000000
18790,4.000000
18791,7.000000
18792,5.000000
18793,3.000000
18794,7.000000
18795,5.000000
18796,6.000000
18797,5.000000
18798,6.000000
18799,4.000000
18800,4.000000
18801,5.000000
18802,4.000000
18803,5.000000
18804,5.000000
18805,5.000000
18806,3.000000
18807,3.000000
18808,2.000000
18809,3.000000
18810,3.000000
18811,4.000000
18812,1.000000
18813,3.000000
18814,3.000000
18815,7.000000
18816,6.000000
18817,2.000000
18818,3.000000
18819,6.000000
18820,2.000000
18821,4.000000
18822,5.000000
18823,4.000000
18824,5.000000
18825,5.000000
18826,6.000000
18827,6.000000
18828,5.000000
18829,4.000000
18830,6.000000
18831,6.000000
18832,3.000000
18833,6.000000
18834,7.000000
18835,6.000000
18836,6.000000
18837,8.000000
18838,7.000000
18839,6.000000
18840,6.000000
18841,7.000000
18842,4.000000
18843,7.000000
18844,6.000000
18845,1.000000
18846,2.000000
18847,2.000000
18848,1.000000
18849,0.000000
18850,2.000000
18851,1.000000
18852,2.000000
18853,0.000000
18854,1.000000
18855,3.000000
18856,2.000000
18857,4.000000
18858,2.000000
18859,1.000000
18860,2.000000
18861,2.000000
18862,2.000000
18863,2.000000
18864,2.000000
18865,8.000000
18866,5.000000
18867,7.000000
18868,3.000000
18869,6.000000
18870,6.000000
18871,6.000000
18872,8.000000
18873,6.000000
18874,5.000000
18875,6.000000
18876,5.000000
18877,7.000000
18878,5.000000
18879,5.000000
18880,7.000000
18881,5.000000
18882,4.000000
18883,4.000000
18884,5.000000
18885,5.000000
18886,6.000000
18887,5.000000
18888,7.000000
18889,2.000000
18890,1.000000
18891,7.000000
18892,6.000000
18893,5.000000
18894,2.000000
18895,2.000000
18896,6.000000
18897,5.000000
18898,4.000000
18899,4.000000
18900,6.000000
18901,4.000000
18902,4.000000
18903,5.000000
18904,3.000000
18905,6.000000
18906,0.000000
18907,0.000000
18908,0.000000
18909,2.000000
18910,3.000000
18911,0.000000
18912,3.000000
18913,0.000000
18914,0.000000
18915,1.000000
18916,4.000000
18917,5.000000
